Year,RSCI,Player
http://www.draftexpress.com/RSCI/2014/,174,"						Keith Pinckney
						"
http://www.draftexpress.com/RSCI/2014/,175,"						Kevin Zabo
						"
http://www.draftexpress.com/RSCI/2014/,176,"						Andre Walker
						"
http://www.draftexpress.com/RSCI/2014/,177,"						Jackson Davis
						"
http://www.draftexpress.com/RSCI/2014/,178,"						Mike Williams
						"
http://www.draftexpress.com/RSCI/2014/,179,"						Jordan Cornish
						"
http://www.draftexpress.com/RSCI/2014/,180,"						Matz Stockman
						"
http://www.draftexpress.com/RSCI/2014/,181,"						Tariq Owens
						"
http://www.draftexpress.com/RSCI/2014/,182,"						Jalen Hudson
						"
http://www.draftexpress.com/RSCI/2014/,183,"						Jonathan Williams
						"
http://www.draftexpress.com/RSCI/2014/,184,"						Lance Tejada
						"
http://www.draftexpress.com/RSCI/2014/,185,"						Silas Melson
						"
http://www.draftexpress.com/RSCI/2014/,186,"						Yante Maten
						"
http://www.draftexpress.com/RSCI/2014/,187,"						Malik Marquetti
						"
http://www.draftexpress.com/RSCI/2014/,188,"						Bakary Konate
						"
http://www.draftexpress.com/RSCI/2014/,189,"						Melvin Swift
						"
http://www.draftexpress.com/RSCI/2014/,190,"						Shane Hall
						"
http://www.draftexpress.com/RSCI/2014/,191,"						JaQuel Richmond
						"
http://www.draftexpress.com/RSCI/2014/,192,"						Kodi Justice
						"
http://www.draftexpress.com/RSCI/2014/,192,"						Jacob Hammond
						"
http://www.draftexpress.com/RSCI/2014/,194,"						Shavar Newkirk
						"
http://www.draftexpress.com/RSCI/2014/,194,"						Sean O'Mara
						"
http://www.draftexpress.com/RSCI/2014/,194,"						Richard Lee
						"
http://www.draftexpress.com/RSCI/2014/,197,"						Murshid Randle
						"
http://www.draftexpress.com/RSCI/2014/,198,"						Keondre Dew
						"
http://www.draftexpress.com/RSCI/2014/,199,"						Elijah Staley
						"
http://www.draftexpress.com/RSCI/2014/,200,"						Mavin Saunders
						"
http://www.draftexpress.com/RSCI/2014/,201,"						Dmitri Thompson
						"
http://www.draftexpress.com/RSCI/2014/,202,"						Satchel Pierce
						"
http://www.draftexpress.com/RSCI/2014/,203,"						Josh Martin
						"
http://www.draftexpress.com/RSCI/2014/,204,"						Diontae Jones
						"
http://www.draftexpress.com/RSCI/2014/,205,"						Isaiah Manderson
						"
http://www.draftexpress.com/RSCI/2014/,206,"						Dakota Mathias
						"
http://www.draftexpress.com/RSCI/2014/,207,"						Matt Cimino
						"
http://www.draftexpress.com/RSCI/2014/,208,"						James Thompson
						"
http://www.draftexpress.com/RSCI/2014/,209,"						Demetrius Houston
						"
http://www.draftexpress.com/RSCI/2014/,210,"						Ricky Doyle
						"
http://www.draftexpress.com/RSCI/2014/,211,"						D'Angelo Allen
						"
http://www.draftexpress.com/RSCI/2014/,212,"						Darius Austin
						"
http://www.draftexpress.com/RSCI/2014/,213,"						Shaquille Carr
						"
http://www.draftexpress.com/RSCI/2014/,214,"						Tyquone Greer
						"
http://www.draftexpress.com/RSCI/2014/,215,"						Zach McCormick
						"
http://www.draftexpress.com/RSCI/2014/,216,"						Justin Tillman
						"
http://www.draftexpress.com/RSCI/2014/,216,"						Ben Lammers
						"
http://www.draftexpress.com/RSCI/2014/,218,"						Xavier Adams
						"
http://www.draftexpress.com/RSCI/2014/,219,"						Kobie Eubanks
						"
http://www.draftexpress.com/RSCI/2014/,220,"						Gabe DeVoe
						"
http://www.draftexpress.com/RSCI/2014/,220,"						Raymond Doby
						"
http://www.draftexpress.com/RSCI/2014/,222,"						Patrick McCaw
						"
http://www.draftexpress.com/RSCI/2014/,223,"						Marvin Clark
						"
http://www.draftexpress.com/RSCI/2014/,223,"						Jabari Craig
						"
http://www.draftexpress.com/RSCI/2014/,225,"						Jarvis Garrett
						"
http://www.draftexpress.com/RSCI/2014/,226,"						Devin Watson
						"
http://www.draftexpress.com/RSCI/2014/,227,"						Omar Sherman
						"
http://www.draftexpress.com/RSCI/2014/,228,"						Elliott Smith
						"
http://www.draftexpress.com/RSCI/2014/,229,"						Mike Thomas
						"
http://www.draftexpress.com/RSCI/2014/,230,"						Tory Miller
						"
http://www.draftexpress.com/RSCI/2014/,230,"						Malik Hines
						"
http://www.draftexpress.com/RSCI/2014/,232,"						Ray Kasongo
						"
http://www.draftexpress.com/RSCI/2014/,233,"						Davell Roby
						"
http://www.draftexpress.com/RSCI/2014/,234,"						Damiyne Durham
						"
http://www.draftexpress.com/RSCI/2014/,235,"						Joe Furstinger
						"
http://www.draftexpress.com/RSCI/2014/,236,"						Joniah White
						"
http://www.draftexpress.com/RSCI/2014/,237,"						Jabari McGhee
						"
http://www.draftexpress.com/RSCI/2014/,238,"						Dan Manzi
						"
http://www.draftexpress.com/RSCI/2014/,239,"						Gyorgy Goloman
						"
http://www.draftexpress.com/RSCI/2014/,239,"						Jeremiah Paige
						"
http://www.draftexpress.com/RSCI/2014/,241,"						Harold Givens
						"
http://www.draftexpress.com/RSCI/2014/,242,"						Darrlyn Willis
						"
http://www.draftexpress.com/RSCI/2014/,242,"						Elisha Boone
						"
http://www.draftexpress.com/RSCI/2014/,244,"						Zachary Brown
						"
http://www.draftexpress.com/RSCI/2014/,244,"						Johnnie Vasser
						"
http://www.draftexpress.com/RSCI/2014/,246,"						Peyton Allen
						"
http://www.draftexpress.com/RSCI/2014/,247,"						Jonathan Joseph
						"
http://www.draftexpress.com/RSCI/2014/,248,"						Jordan Green
						"
http://www.draftexpress.com/RSCI/2014/,249,"						Donaven Dorsey
						"
http://www.draftexpress.com/RSCI/2014/,250,"						Omega Harris
						"
http://www.draftexpress.com/RSCI/2014/,250,"						Evan Bailey
						"
http://www.draftexpress.com/RSCI/2014/,252,"						Sam Logwood
						"
http://www.draftexpress.com/RSCI/2014/,252,"						Michael Finke
						"
http://www.draftexpress.com/RSCI/2015/,1,"						Ben Simmons
						"
http://www.draftexpress.com/RSCI/2015/,2,"						Skal Labissiere
						"
http://www.draftexpress.com/RSCI/2015/,3,"						Jaylen Brown
						"
http://www.draftexpress.com/RSCI/2015/,4,"						Brandon Ingram
						"
http://www.draftexpress.com/RSCI/2015/,5,"						Cheick Diallo
						"
http://www.draftexpress.com/RSCI/2015/,6,"						Diamond Stone
						"
http://www.draftexpress.com/RSCI/2015/,7,"						Malik Newman
						"
http://www.draftexpress.com/RSCI/2015/,8,"						Ivan Rabb
						"
http://www.draftexpress.com/RSCI/2015/,9,"						Stephen Zimmerman
						"
http://www.draftexpress.com/RSCI/2015/,10,"						Henry Ellenson
						"
http://www.draftexpress.com/RSCI/2015/,11,"						Chase Jeter
						"
http://www.draftexpress.com/RSCI/2015/,12,"						Allonzo Trier
						"
http://www.draftexpress.com/RSCI/2015/,13,"						Isaiah Briscoe
						"
http://www.draftexpress.com/RSCI/2015/,14,"						Antonio Blakeney
						"
http://www.draftexpress.com/RSCI/2015/,15,"						Derryck Thornton
						"
http://www.draftexpress.com/RSCI/2015/,16,"						Dwayne Bacon
						"
http://www.draftexpress.com/RSCI/2015/,17,"						Ray Smith
						"
http://www.draftexpress.com/RSCI/2015/,18,"						Caleb Swanigan
						"
http://www.draftexpress.com/RSCI/2015/,19,"						Jalen Brunson
						"
http://www.draftexpress.com/RSCI/2015/,20,"						Carlton Bragg
						"
http://www.draftexpress.com/RSCI/2015/,21,"						Luke Kennard
						"
http://www.draftexpress.com/RSCI/2015/,22,"						Thomas Bryant
						"
http://www.draftexpress.com/RSCI/2015/,23,"						Jalen Adams
						"
http://www.draftexpress.com/RSCI/2015/,24,"						Tyler Dorsey
						"
http://www.draftexpress.com/RSCI/2015/,25,"						P.J. Dozier
						"
http://www.draftexpress.com/RSCI/2015/,26,"						Jawun Evans
						"
http://www.draftexpress.com/RSCI/2015/,27,"						Tyler Davis
						"
http://www.draftexpress.com/RSCI/2015/,28,"						Deyonta Davis
						"
http://www.draftexpress.com/RSCI/2015/,29,"						Malachi Richardson
						"
http://www.draftexpress.com/RSCI/2015/,30,"						Justin Simon
						"
http://www.draftexpress.com/RSCI/2015/,31,"						Dedric Lawson
						"
http://www.draftexpress.com/RSCI/2015/,32,"						Donovan Mitchell
						"
http://www.draftexpress.com/RSCI/2015/,33,"						D.J. Hogg
						"
http://www.draftexpress.com/RSCI/2015/,34,"						Deng Adel
						"
http://www.draftexpress.com/RSCI/2015/,35,"						Jalen Coleman-Lands
						"
http://www.draftexpress.com/RSCI/2015/,36,"						Malik Beasley
						"
http://www.draftexpress.com/RSCI/2015/,37,"						Prince Ali
						"
http://www.draftexpress.com/RSCI/2015/,38,"						Chimezie Metu
						"
http://www.draftexpress.com/RSCI/2015/,39,"						Elijah Thomas
						"
http://www.draftexpress.com/RSCI/2015/,40,"						Derrick Jones
						"
http://www.draftexpress.com/RSCI/2015/,41,"						Ray Spalding
						"
http://www.draftexpress.com/RSCI/2015/,42,"						Kerwin Roach
						"
http://www.draftexpress.com/RSCI/2015/,43,"						Dejounte Murray
						"
http://www.draftexpress.com/RSCI/2015/,44,"						K.J. Lawson
						"
http://www.draftexpress.com/RSCI/2015/,45,"						Jamal Murray
						"
http://www.draftexpress.com/RSCI/2015/,46,"						Eric Davis
						"
http://www.draftexpress.com/RSCI/2015/,47,"						Daniel Giddens
						"
http://www.draftexpress.com/RSCI/2015/,48,"						Jessie Govan
						"
http://www.draftexpress.com/RSCI/2015/,49,"						Chance Comanche
						"
http://www.draftexpress.com/RSCI/2015/,50,"						Brandon Sampson
						"
http://www.draftexpress.com/RSCI/2015/,51,"						Tevin Mack
						"
http://www.draftexpress.com/RSCI/2015/,52,"						Charles Matthews
						"
http://www.draftexpress.com/RSCI/2015/,53,"						Aaron Holiday
						"
http://www.draftexpress.com/RSCI/2015/,54,"						Kevaughn Allen
						"
http://www.draftexpress.com/RSCI/2015/,55,"						Austin Grandstaff
						"
http://www.draftexpress.com/RSCI/2015/,56,"						Marquese Chriss
						"
http://www.draftexpress.com/RSCI/2015/,57,"						Esa Ahmad
						"
http://www.draftexpress.com/RSCI/2015/,58,"						King McClure
						"
http://www.draftexpress.com/RSCI/2015/,59,"						Horace Spencer
						"
http://www.draftexpress.com/RSCI/2015/,60,"						LaGerald Vick
						"
http://www.draftexpress.com/RSCI/2015/,61,"						Stephen Thompson
						"
http://www.draftexpress.com/RSCI/2015/,62,"						Bennie Boatwright
						"
http://www.draftexpress.com/RSCI/2015/,63,"						Danjel Purifoy
						"
http://www.draftexpress.com/RSCI/2015/,64,"						Chris Clarke
						"
http://www.draftexpress.com/RSCI/2015/,65,"						Jimmy Whitt
						"
http://www.draftexpress.com/RSCI/2015/,66,"						Steve Enoch
						"
http://www.draftexpress.com/RSCI/2015/,67,"						Moustapha Diagne
						"
http://www.draftexpress.com/RSCI/2015/,68,"						Matt McQuaid
						"
http://www.draftexpress.com/RSCI/2015/,69,"						Doral Moore
						"
http://www.draftexpress.com/RSCI/2015/,70,"						D.J. Williams
						"
http://www.draftexpress.com/RSCI/2015/,71,"						Tyler Lydon
						"
http://www.draftexpress.com/RSCI/2015/,72,"						Jeremy Hemsley
						"
http://www.draftexpress.com/RSCI/2015/,73,"						Brevin Pritzl
						"
http://www.draftexpress.com/RSCI/2015/,74,"						Justin Patton
						"
http://www.draftexpress.com/RSCI/2015/,75,"						Maverick Rowan
						"
http://www.draftexpress.com/RSCI/2015/,76,"						Admon Gilder
						"
http://www.draftexpress.com/RSCI/2015/,77,"						Glynn Watson
						"
http://www.draftexpress.com/RSCI/2015/,78,"						Noah Dickerson
						"
http://www.draftexpress.com/RSCI/2015/,79,"						Haanif Cheatham
						"
http://www.draftexpress.com/RSCI/2015/,80,"						Corey Sanders
						"
http://www.draftexpress.com/RSCI/2015/,81,"						Marcus Lovett
						"
http://www.draftexpress.com/RSCI/2015/,82,"						Trevor Manuel
						"
http://www.draftexpress.com/RSCI/2015/,83,"						Tres Tinkle
						"
http://www.draftexpress.com/RSCI/2015/,84,"						Shake Milton
						"
http://www.draftexpress.com/RSCI/2015/,85,"						Bryant Crawford
						"
http://www.draftexpress.com/RSCI/2015/,86,"						Marcus Derrickson
						"
http://www.draftexpress.com/RSCI/2015/,87,"						JaQuan Lyle
						"
http://www.draftexpress.com/RSCI/2015/,88,"						Ted Kapita
						"
http://www.draftexpress.com/RSCI/2015/,89,"						Juwan Morgan
						"
http://www.draftexpress.com/RSCI/2015/,90,"						Damon Wilson
						"
http://www.draftexpress.com/RSCI/2015/,91,"						Aaron Jordan
						"
http://www.draftexpress.com/RSCI/2015/,92,"						Kenny Williams
						"
http://www.draftexpress.com/RSCI/2015/,93,"						Frank Howard
						"
http://www.draftexpress.com/RSCI/2015/,94,"						Kerry Blackshear
						"
http://www.draftexpress.com/RSCI/2015/,95,"						Kobie Eubanks
						"
http://www.draftexpress.com/RSCI/2015/,96,"						Cameron Walker
						"
http://www.draftexpress.com/RSCI/2015/,97,"						Terrance Mann
						"
http://www.draftexpress.com/RSCI/2015/,98,"						Aric Holman
						"
http://www.draftexpress.com/RSCI/2015/,99,"						Quinndary Weatherspoon
						"
http://www.draftexpress.com/RSCI/2015/,100,"						Kendall Small
						"
http://www.draftexpress.com/RSCI/2015/,101,"						Kevarrius Hayes
						"
http://www.draftexpress.com/RSCI/2015/,102,"						Mickey Mitchell
						"
http://www.draftexpress.com/RSCI/2015/,103,"						Keith Stone
						"
http://www.draftexpress.com/RSCI/2015/,104,"						Ed Morrow
						"
http://www.draftexpress.com/RSCI/2015/,105,"						Kevin Dorsey
						"
http://www.draftexpress.com/RSCI/2015/,106,"						Nolan Narain
						"
http://www.draftexpress.com/RSCI/2015/,107,"						Donte Divincenzo
						"
http://www.draftexpress.com/RSCI/2015/,108,"						Alex Owens
						"
http://www.draftexpress.com/RSCI/2015/,109,"						Nick Noskowiak
						"
http://www.draftexpress.com/RSCI/2015/,110,"						A.J. Harris
						"
http://www.draftexpress.com/RSCI/2015/,111,"						Justin Robinson
						"
http://www.draftexpress.com/RSCI/2015/,112,"						Matt Ryan
						"
http://www.draftexpress.com/RSCI/2015/,113,"						Moritz Wagner
						"
http://www.draftexpress.com/RSCI/2015/,114,"						Traci Carter
						"
http://www.draftexpress.com/RSCI/2015/,115,"						Mike Watkins
						"
http://www.draftexpress.com/RSCI/2015/,116,"						Matisse Thybulle
						"
http://www.draftexpress.com/RSCI/2015/,117,"						Aaron Falzon
						"
http://www.draftexpress.com/RSCI/2015/,118,"						Sedrick Barefield
						"
http://www.draftexpress.com/RSCI/2015/,119,"						Kaiser Gates
						"
http://www.draftexpress.com/RSCI/2015/,120,"						Matt Heldt
						"
http://www.draftexpress.com/RSCI/2015/,121,"						Djery Baptiste
						"
http://www.draftexpress.com/RSCI/2015/,122,"						Josh Sharma
						"
http://www.draftexpress.com/RSCI/2015/,123,"						Marcus Sheffield
						"
http://www.draftexpress.com/RSCI/2015/,124,"						Ty Hudson
						"
http://www.draftexpress.com/RSCI/2015/,125,"						Jacob Evans
						"
http://www.draftexpress.com/RSCI/2015/,126,"						Nick Marshall
						"
http://www.draftexpress.com/RSCI/2015/,127,"						Rayjon Tucker
						"
http://www.draftexpress.com/RSCI/2015/,128,"						Justin Jenifer
						"
http://www.draftexpress.com/RSCI/2015/,129,"						David Crisp
						"
http://www.draftexpress.com/RSCI/2015/,130,"						K.J. Walton
						"
http://www.draftexpress.com/RSCI/2015/,131,"						Derek Ogbeide
						"
http://www.draftexpress.com/RSCI/2015/,132,"						Federico Mussini
						"
http://www.draftexpress.com/RSCI/2015/,133,"						Jesse Wade
						"
http://www.draftexpress.com/RSCI/2015/,134,"						John Collins
						"
http://www.draftexpress.com/RSCI/2015/,135,"						Damontrae Jefferson
						"
http://www.draftexpress.com/RSCI/2015/,136,"						Josh Reaves
						"
http://www.draftexpress.com/RSCI/2015/,137,"						Malik Ellison
						"
http://www.draftexpress.com/RSCI/2015/,138,"						Jarvis Johnson
						"
http://www.draftexpress.com/RSCI/2015/,139,"						Samir Sehic
						"
http://www.draftexpress.com/RSCI/2015/,140,"						Ebuka Izundu
						"
http://www.draftexpress.com/RSCI/2015/,141,"						Randall Broddie
						"
http://www.draftexpress.com/RSCI/2015/,142,"						Alex Illikainen
						"
http://www.draftexpress.com/RSCI/2015/,143,"						Anthony Lawrence
						"
http://www.draftexpress.com/RSCI/2015/,144,"						Dominic Green
						"
http://www.draftexpress.com/RSCI/2015/,145,"						Jarred Reuter
						"
http://www.draftexpress.com/RSCI/2015/,146,"						Donte Fitzpatrick
						"
http://www.draftexpress.com/RSCI/2015/,147,"						Paris Austin
						"
http://www.draftexpress.com/RSCI/2015/,148,"						Kyle Ahrens
						"
http://www.draftexpress.com/RSCI/2015/,149,"						Dean Wade
						"
http://www.draftexpress.com/RSCI/2015/,150,"						Tacko Fall
						"
http://www.draftexpress.com/RSCI/2015/,151,"						Dupree McBrayer
						"
http://www.draftexpress.com/RSCI/2015/,152,"						Yankuba Sima
						"
http://www.draftexpress.com/RSCI/2015/,153,"						Drew Eubanks
						"
http://www.draftexpress.com/RSCI/2015/,154,"						Wendell Mitchell
						"
http://www.draftexpress.com/RSCI/2015/,155,"						Levan Alston
						"
http://www.draftexpress.com/RSCI/2015/,156,"						New Williams
						"
http://www.draftexpress.com/RSCI/2015/,157,"						Chad Brown
						"
http://www.draftexpress.com/RSCI/2015/,158,"						Jalen Poyser
						"
http://www.draftexpress.com/RSCI/2015/,159,"						Tyson Jolly
						"
http://www.draftexpress.com/RSCI/2015/,160,"						Rex Pflueger
						"
http://www.draftexpress.com/RSCI/2015/,161,"						Joseph Toye
						"
http://www.draftexpress.com/RSCI/2015/,162,"						Jeremy Miller
						"
http://www.draftexpress.com/RSCI/2015/,163,"						Chris Silva
						"
http://www.draftexpress.com/RSCI/2015/,164,"						Tulio Henrique
						"
http://www.draftexpress.com/RSCI/2015/,165,"						Brodricks Jones
						"
http://www.draftexpress.com/RSCI/2015/,166,"						Lindsey Drew
						"
http://www.draftexpress.com/RSCI/2015/,167,"						Makol Mawien
						"
http://www.draftexpress.com/RSCI/2015/,168,"						Lamonte Turner
						"
http://www.draftexpress.com/RSCI/2015/,169,"						Christ Koumadje
						"
http://www.draftexpress.com/RSCI/2015/,170,"						Tahjai Teague
						"
http://www.draftexpress.com/RSCI/2015/,171,"						Landry Shamet
						"
http://www.draftexpress.com/RSCI/2015/,172,"						Marquez Letcher-Ellis
						"
http://www.draftexpress.com/RSCI/2015/,173,"						Camron Justice
						"
http://www.draftexpress.com/RSCI/2015/,174,"						Georgios Papagiannis
						"
http://www.draftexpress.com/RSCI/2015/,175,"						Shaun Kirk
						"
http://www.draftexpress.com/RSCI/2015/,176,"						James Bolden
						"
http://www.draftexpress.com/RSCI/2015/,177,"						Zach Seljaas
						"
http://www.draftexpress.com/RSCI/2015/,178,"						Jordan Murphy
						"
http://www.draftexpress.com/RSCI/2015/,179,"						William Jackson
						"
http://www.draftexpress.com/RSCI/2015/,180,"						Luke Maye
						"
http://www.draftexpress.com/RSCI/2015/,181,"						Kyle Leufroy
						"
http://www.draftexpress.com/RSCI/2015/,182,"						A.J. Turner
						"
http://www.draftexpress.com/RSCI/2015/,183,"						Kipper Nichols
						"
http://www.draftexpress.com/RSCI/2015/,184,"						Chris Harris
						"
http://www.draftexpress.com/RSCI/2015/,185,"						Davon Dillard
						"
http://www.draftexpress.com/RSCI/2015/,186,"						Melvin Frazier
						"
http://www.draftexpress.com/RSCI/2015/,187,"						Derrick Bruce
						"
http://www.draftexpress.com/RSCI/2015/,188,"						Tim Delaney
						"
http://www.draftexpress.com/RSCI/2015/,189,"						Sam Miller
						"
http://www.draftexpress.com/RSCI/2015/,190,"						Cody Schwartz
						"
http://www.draftexpress.com/RSCI/2015/,191,"						Sylvester Ogbonda
						"
http://www.draftexpress.com/RSCI/2015/,192,"						Ahmad Gilbert
						"
http://www.draftexpress.com/RSCI/2015/,193,"						Markis McDuffie
						"
http://www.draftexpress.com/RSCI/2015/,194,"						Matthew Neufeld
						"
http://www.draftexpress.com/RSCI/2015/,195,"						Shawntrez Davis
						"
http://www.draftexpress.com/RSCI/2015/,196,"						Hyron Edwards
						"
http://www.draftexpress.com/RSCI/2015/,197,"						John Reyes
						"
http://www.draftexpress.com/RSCI/2015/,198,"						Austin Conway
						"
http://www.draftexpress.com/RSCI/2015/,199,"						Anthony Townes
						"
http://www.draftexpress.com/RSCI/2015/,200,"						Gage Ellis
						"
http://www.draftexpress.com/RSCI/2015/,201,"						Mike Benkert
						"
http://www.draftexpress.com/RSCI/2015/,202,"						Donta Hall
						"
http://www.draftexpress.com/RSCI/2015/,203,"						John Crosby
						"
http://www.draftexpress.com/RSCI/2015/,204,"						Trey Lowe
						"
http://www.draftexpress.com/RSCI/2015/,205,"						Xavier Cochran
						"
http://www.draftexpress.com/RSCI/2015/,206,"						Serigne Athj
						"
http://www.draftexpress.com/RSCI/2015/,207,"						Nate Grimes
						"
http://www.draftexpress.com/RSCI/2015/,208,"						Nico Clareth
						"
http://www.draftexpress.com/RSCI/2015/,209,"						Dusan Kovacevic
						"
http://www.draftexpress.com/RSCI/2015/,210,"						Jesse Bunting
						"
http://www.draftexpress.com/RSCI/2015/,211,"						Terence Davis
						"
http://www.draftexpress.com/RSCI/2015/,212,"						Derrik Smits
						"
http://www.draftexpress.com/RSCI/2015/,213,"						Ryan Cline
						"
http://www.draftexpress.com/RSCI/2015/,214,"						Leroy Butts
						"
http://www.draftexpress.com/RSCI/2015/,215,"						Keanu Pinder
						"
http://www.draftexpress.com/RSCI/2015/,216,"						Devon Colley
						"
http://www.draftexpress.com/RSCI/2015/,217,"						Taron Oliver
						"
http://www.draftexpress.com/RSCI/2015/,218,"						Brandon Hutton
						"
http://www.draftexpress.com/RSCI/2015/,219,"						Justin Route
						"
http://www.draftexpress.com/RSCI/2015/,220,"						Jason Richardson
						"
http://www.draftexpress.com/RSCI/2015/,221,"						Christian Romine
						"
http://www.draftexpress.com/RSCI/2015/,222,"						Jamall Gregory
						"
http://www.draftexpress.com/RSCI/2015/,223,"						Djibril Diallo
						"
http://www.draftexpress.com/RSCI/2015/,224,"						Develle Phillips
						"
http://www.draftexpress.com/RSCI/2015/,225,"						Jon Davis
						"
http://www.draftexpress.com/RSCI/2015/,226,"						T.J. Johnson
						"
http://www.draftexpress.com/RSCI/2015/,227,"						Dikembe Dixson
						"
http://www.draftexpress.com/RSCI/2015/,228,"						Kwinton Hinson
						"
http://www.draftexpress.com/RSCI/2015/,229,"						Noah Blackwell
						"
http://www.draftexpress.com/RSCI/2015/,230,"						Jerekius Davis
						"
http://www.draftexpress.com/RSCI/2015/,231,"						C.J. Williamson
						"
http://www.draftexpress.com/RSCI/2015/,232,"						Ronnie Suggs
						"
http://www.draftexpress.com/RSCI/2015/,233,"						Clifton Powell
						"
http://www.draftexpress.com/RSCI/2015/,234,"						Kejuan Johnson
						"
http://www.draftexpress.com/RSCI/2015/,235,"						Isaiah Thomas
						"
http://www.draftexpress.com/RSCI/2015/,236,"						Joshua Coleman
						"
http://www.draftexpress.com/RSCI/2015/,237,"						Andre Adams
						"
http://www.draftexpress.com/RSCI/2015/,238,"						Terrence Phillips
						"
http://www.draftexpress.com/RSCI/2015/,239,"						Michael Oguine
						"
http://www.draftexpress.com/RSCI/2015/,240,"						Brock Miller
						"
http://www.draftexpress.com/RSCI/2015/,241,"						Tyler Kohl
						"
http://www.draftexpress.com/RSCI/2015/,242,"						Antonio Vrankovic
						"
http://www.draftexpress.com/RSCI/2015/,243,"						Samir Doughty
						"
http://www.draftexpress.com/RSCI/2015/,244,"						Jaelin Grant
						"
http://www.draftexpress.com/RSCI/2015/,245,"						Dererk Pardon
						"
http://www.draftexpress.com/RSCI/2015/,246,"						Nick Blair
						"
http://www.draftexpress.com/RSCI/2015/,247,"						Colin Goss
						"
http://www.draftexpress.com/RSCI/2015/,248,"						C.J. Hankins
						"
http://www.draftexpress.com/RSCI/2015/,249,"						Kenzo Nudo
						"
http://www.draftexpress.com/RSCI/2015/,250,"						Khalil Fuller
						"
http://www.draftexpress.com/RSCI/2015/,251,"						Roman Davis
						"
http://www.draftexpress.com/RSCI/2015/,252,"						Anthony Anderson
						"
http://www.draftexpress.com/RSCI/2015/,253,"						Luke McDonnell
						"
http://www.draftexpress.com/RSCI/2015/,254,"						Jonathan Jean
						"
http://www.draftexpress.com/RSCI/2015/,255,"						Jordan Hunter
						"
http://www.draftexpress.com/RSCI/2015/,256,"						Kaleb Johnson
						"
http://www.draftexpress.com/RSCI/2015/,257,"						Marvin Prochet
						"
http://www.draftexpress.com/RSCI/2015/,258,"						Jon Ross
						"
http://www.draftexpress.com/RSCI/2015/,259,"						Tyler Williams
						"
http://www.draftexpress.com/RSCI/2015/,260,"						Isaiah Maurice
						"
http://www.draftexpress.com/RSCI/2015/,261,"						OG Anunoby
						"
http://www.draftexpress.com/RSCI/2015/,262,"						Joe Strugg
						"
http://www.draftexpress.com/RSCI/2015/,263,"						Danta Hall
						"
http://www.draftexpress.com/RSCI/2015/,264,"						Kenny Smith
						"
http://www.draftexpress.com/RSCI/2015/,265,"						Levi Bradley
						"
http://www.draftexpress.com/RSCI/2015/,266,"						Lorne Currie
						"
http://www.draftexpress.com/RSCI/2015/,267,"						Amarveer Singh
						"
http://www.draftexpress.com/RSCI/2015/,268,"						Ernest Aflakpui
						"
http://www.draftexpress.com/RSCI/2015/,269,"						Jojo Anderson
						"
http://www.draftexpress.com/RSCI/2015/,270,"						Jonathan Nwankwo
						"
http://www.draftexpress.com/RSCI/2015/,271,"						Ryan Fazekas
						"
http://www.draftexpress.com/RSCI/2015/,272,"						Dylan Smith
						"
http://www.draftexpress.com/RSCI/2015/,273,"						Charles Minlend
						"
http://www.draftexpress.com/RSCI/2015/,274,"						Roosevelt Smart
						"
http://www.draftexpress.com/RSCI/2015/,275,"						Cody John
						"
http://www.draftexpress.com/RSCI/2015/,276,"						Christian James
						"
http://www.draftexpress.com/RSCI/2015/,277,"						Nych Smith
						"
http://www.draftexpress.com/RSCI/2015/,278,"						Kyle Alexander
						"
http://www.draftexpress.com/RSCI/2015/,279,"						Malik Hicks
						"
http://www.draftexpress.com/RSCI/2015/,280,"						Jeremy Harris
						"
http://www.draftexpress.com/RSCI/2015/,281,"						Charlie Thomas
						"
http://www.draftexpress.com/RSCI/2015/,282,"						Jaire Grayer
						"
http://www.draftexpress.com/RSCI/2015/,283,"						Dazon Ingram
						"
http://www.draftexpress.com/RSCI/2015/,284,"						Chris Clover
						"
http://www.draftexpress.com/RSCI/2015/,285,"						Sacar Anim
						"
http://www.draftexpress.com/RSCI/2015/,286,"						Cullen Vanleer
						"
http://www.draftexpress.com/RSCI/2015/,287,"						Kentrell Barkley
						"
http://www.draftexpress.com/RSCI/2015/,288,"						Ryan McMahon
						"
http://www.draftexpress.com/RSCI/2015/,289,"						Josh Stamps
						"
http://www.draftexpress.com/RSCI/2015/,290,"						Deividas Zemgulis
						"
http://www.draftexpress.com/RSCI/2015/,291,"						Kamau Stokes
						"
http://www.draftexpress.com/RSCI/2015/,292,"						Bryce Brown
						"
http://www.draftexpress.com/RSCI/2015/,293,"						Andrew Fleming
						"
http://www.draftexpress.com/RSCI/2015/,294,"						Curtis Cobb
						"
http://www.draftexpress.com/RSCI/2015/,295,"						Billy Wampler
						"
http://www.draftexpress.com/RSCI/2015/,296,"						Brandon Austin
						"
http://www.draftexpress.com/RSCI/2015/,297,"						Sean McDermott
						"
http://www.draftexpress.com/RSCI/2015/,298,"						James Dickey
						"
http://www.draftexpress.com/RSCI/2015/,299,"						Ladarien Griffin
						"
http://www.draftexpress.com/RSCI/2015/,300,"						Charvon Julien
						"
http://www.draftexpress.com/RSCI/2015/,301,"						Alonzo Tyson
						"
http://www.draftexpress.com/RSCI/2015/,302,"						Quindarius Brown
						"
